Tipo dato,Misura,Ordine scolastico,Territorio,Seleziona periodo,Gestione della scuola,0,Flags
"iscritti - maschi e femmine","valori assoluti","primaria","Friuli-Venezia Giulia","2014","pubblica",49505,
"iscritti - maschi e femmine","valori assoluti","primaria","Friuli-Venezia Giulia","2010","privata",2333,
"iscritti - maschi e femmine","valori assoluti","primaria","Friuli-Venezia Giulia","2011","privata",2390,
"iscritti - maschi e femmine","valori assoluti","primaria","Friuli-Venezia Giulia","2012","privata",2387,
"iscritti - maschi e femmine","valori assoluti","primaria","Friuli-Venezia Giulia","2013","privata",2365,
"iscritti - maschi e femmine","valori assoluti","primaria","Friuli-Venezia Giulia","2014","privata",2325,
"iscritti - maschi e femmine","valori assoluti","primaria","Friuli-Venezia Giulia","2010","totale",50974,
"iscritti - maschi e femmine","valori assoluti","primaria","Friuli-Venezia Giulia","2011","totale",51245,
"iscritti - maschi e femmine","valori assoluti","primaria","Friuli-Venezia Giulia","2012","totale",51228,
"iscritti - maschi e femmine","valori assoluti","primaria","Friuli-Venezia Giulia","2013","totale",51492,
"iscritti - maschi e femmine","valori assoluti","primaria","Friuli-Venezia Giulia","2014","totale",51830,
"iscritti - maschi e femmine","valori assoluti","primaria","Friuli-Venezia Giulia","2010","statale",48641,
"iscritti - maschi e femmine","valori assoluti","primaria","Friuli-Venezia Giulia","2011","statale",48855,
"iscritti - maschi e femmine","valori assoluti","primaria","Friuli-Venezia Giulia","2012","statale",48841,
"iscritti - maschi e femmine","valori assoluti","primaria","Friuli-Venezia Giulia","2013","statale",49127,
"iscritti - maschi e femmine","valori assoluti","primaria","Friuli-Venezia Giulia","2014","statale",49505,
"iscritti - maschi e femmine","valori assoluti","primaria","Emilia-Romagna","2010","pubblica",178454,
"iscritti - maschi e femmine","valori assoluti","primaria","Emilia-Romagna","2011","pubblica",180618,
"iscritti - maschi e femmine","valori assoluti","primaria","Emilia-Romagna","2012","pubblica",182197,
"iscritti - maschi e femmine","valori assoluti","primaria","Emilia-Romagna","2013","pubblica",184632,
"iscritti - maschi e femmine","valori assoluti","primaria","Emilia-Romagna","2014","pubblica",186738,
"iscritti - maschi e femmine","valori assoluti","primaria","Emilia-Romagna","2010","privata",11232,
"iscritti - maschi e femmine","valori assoluti","primaria","Emilia-Romagna","2011","privata",11468,
"iscritti - maschi e femmine","valori assoluti","primaria","Emilia-Romagna","2012","privata",11672,
"iscritti - maschi e femmine","valori assoluti","primaria","Emilia-Romagna","2013","privata",11626,
"iscritti - maschi e femmine","valori assoluti","primaria","Emilia-Romagna","2014","privata",11679,
"iscritti - maschi e femmine","valori assoluti","primaria","Emilia-Romagna","2010","totale",189686,
"iscritti - maschi e femmine","valori assoluti","primaria","Emilia-Romagna","2011","totale",192086,
"iscritti - maschi e femmine","valori assoluti","primaria","Emilia-Romagna","2012","totale",193869,
"iscritti - maschi e femmine","valori assoluti","primaria","Emilia-Romagna","2013","totale",196258,
"iscritti - maschi e femmine","valori assoluti","primaria","Emilia-Romagna","2014","totale",198417,
"iscritti - maschi e femmine","valori assoluti","primaria","Emilia-Romagna","2010","statale",178454,
"iscritti - maschi e femmine","valori assoluti","primaria","Emilia-Romagna","2011","statale",180618,
"iscritti - maschi e femmine","valori assoluti","primaria","Emilia-Romagna","2012","statale",182197,
"iscritti - maschi e femmine","valori assoluti","primaria","Emilia-Romagna","2013","statale",184632,
"iscritti - maschi e femmine","valori assoluti","primaria","Emilia-Romagna","2014","statale",186738,
"iscritti - maschi e femmine","valori assoluti","primaria","Centro","2010","pubblica",479413,
"iscritti - maschi e femmine","valori assoluti","primaria","Centro","2011","pubblica",483275,
"iscritti - maschi e femmine","valori assoluti","primaria","Centro","2012","pubblica",486230,
"iscritti - maschi e femmine","valori assoluti","primaria","Centro","2013","pubblica",491700,
"iscritti - maschi e femmine","valori assoluti","primaria","Centro","2014","pubblica",496621,
"iscritti - maschi e femmine","valori assoluti","primaria","Centro","2010","privata",39563,
"iscritti - maschi e femmine","valori assoluti","primaria","Centro","2011","privata",40090,
"iscritti - maschi e femmine","valori assoluti","primaria","Centro","2012","privata",40172,
"iscritti - maschi e femmine","valori assoluti","primaria","Centro","2013","privata",40038,
"iscritti - maschi e femmine","valori assoluti","primaria","Centro","2014","privata",39690,
"iscritti - maschi e femmine","valori assoluti","primaria","Centro","2010","totale",518976,
"iscritti - maschi e femmine","valori assoluti","primaria","Centro","2011","totale",523365,
"iscritti - maschi e femmine","valori assoluti","primaria","Centro","2012","totale",526402,
"iscritti - maschi e femmine","valori assoluti","primaria","Centro","2013","totale",531738,
"iscritti - maschi e femmine","valori assoluti","primaria","Centro","2014","totale",536311,
"iscritti - maschi e femmine","valori assoluti","primaria","Centro","2010","statale",479413,
"iscritti - maschi e femmine","valori assoluti","primaria","Centro","2011","statale",483275,
"iscritti - maschi e femmine","valori assoluti","primaria","Centro","2012","statale",486230,
"iscritti - maschi e femmine","valori assoluti","primaria","Centro","2013","statale",491700,
"iscritti - maschi e femmine","valori assoluti","primaria","Centro","2014","statale",496621,
"iscritti - maschi e femmine","valori assoluti","primaria","Toscana","2010","pubblica",145633,
"iscritti - maschi e femmine","valori assoluti","primaria","Toscana","2011","pubblica",147768,
"iscritti - maschi e femmine","valori assoluti","primaria","Toscana","2012","pubblica",148678,
"iscritti - maschi e femmine","valori assoluti","primaria","Toscana","2013","pubblica",149978,
"iscritti - maschi e femmine","valori assoluti","primaria","Toscana","2014","pubblica",151309,
"iscritti - maschi e femmine","valori assoluti","primaria","Toscana","2010","privata",9505,
"iscritti - maschi e femmine","valori assoluti","primaria","Toscana","2011","privata",9637,
"iscritti - maschi e femmine","valori assoluti","primaria","Toscana","2012","privata",9773,
"iscritti - maschi e femmine","valori assoluti","primaria","Toscana","2013","privata",9718,
"iscritti - maschi e femmine","valori assoluti","primaria","Toscana","2014","privata",9692,
"iscritti - maschi e femmine","valori assoluti","primaria","Toscana","2010","totale",155138,
"iscritti - maschi e femmine","valori assoluti","primaria","Toscana","2011","totale",157405,
"iscritti - maschi e femmine","valori assoluti","primaria","Toscana","2012","totale",158451,
"iscritti - maschi e femmine","valori assoluti","primaria","Toscana","2013","totale",159696,
"iscritti - maschi e femmine","valori assoluti","primaria","Toscana","2014","totale",161001,
"iscritti - maschi e femmine","valori assoluti","primaria","Toscana","2010","statale",145633,
"iscritti - maschi e femmine","valori assoluti","primaria","Toscana","2011","statale",147768,
"iscritti - maschi e femmine","valori assoluti","primaria","Toscana","2012","statale",148678,
"iscritti - maschi e femmine","valori assoluti","primaria","Toscana","2013","statale",149978,
"iscritti - maschi e femmine","valori assoluti","primaria","Toscana","2014","statale",151309,
"iscritti - maschi e femmine","valori assoluti","primaria","Umbria","2010","pubblica",36747,
"iscritti - maschi e femmine","valori assoluti","primaria","Umbria","2011","pubblica",37054,
"iscritti - maschi e femmine","valori assoluti","primaria","Umbria","2012","pubblica",37472,
"iscritti - maschi e femmine","valori assoluti","primaria","Umbria","2013","pubblica",37906,
"iscritti - maschi e femmine","valori assoluti","primaria","Umbria","2014","pubblica",38316,
"iscritti - maschi e femmine","valori assoluti","primaria","Umbria","2010","privata",905,
"iscritti - maschi e femmine","valori assoluti","primaria","Umbria","2011","privata",923,
"iscritti - maschi e femmine","valori assoluti","primaria","Umbria","2012","privata",898,
"iscritti - maschi e femmine","valori assoluti","primaria","Umbria","2013","privata",880,
"iscritti - maschi e femmine","valori assoluti","primaria","Umbria","2014","privata",865,
"iscritti - maschi e femmine","valori assoluti","primaria","Umbria","2010","totale",37652,
"iscritti - maschi e femmine","valori assoluti","primaria","Umbria","2011","totale",37977,
"iscritti - maschi e femmine","valori assoluti","primaria","Umbria","2012","totale",38370,
"iscritti - maschi e femmine","valori assoluti","primaria","Umbria","2013","totale",38786,
"iscritti - maschi e femmine","valori assoluti","primaria","Umbria","2014","totale",39181,
"iscritti - maschi e femmine","valori assoluti","primaria","Umbria","2010","statale",36747,
"iscritti - maschi e femmine","valori assoluti","primaria","Umbria","2011","statale",37054,
"iscritti - maschi e femmine","valori assoluti","primaria","Umbria","2012","statale",37472,
"iscritti - maschi e femmine","valori assoluti","primaria","Umbria","2013","statale",37906,
"iscritti - maschi e femmine","valori assoluti","primaria","Umbria","2014","statale",38316,
"iscritti - maschi e femmine","valori assoluti","primaria","Marche","2010","pubblica",66373,
"iscritti - maschi e femmine","valori assoluti","primaria","Marche","2011","pubblica",66478,
"iscritti - maschi e femmine","valori assoluti","primaria","Marche","2012","pubblica",66348,
"iscritti - maschi e femmine","valori assoluti","primaria","Marche","2013","pubblica",66565,
"iscritti - maschi e femmine","valori assoluti","primaria","Marche","2014","pubblica",66439,
"iscritti - maschi e femmine","valori assoluti","primaria","Marche","2010","privata",1666,
"iscritti - maschi e femmine","valori assoluti","primaria","Marche","2011","privata",1643,
"iscritti - maschi e femmine","valori assoluti","primaria","Marche","2012","privata",1659,
"iscritti - maschi e femmine","valori assoluti","primaria","Marche","2013","privata",1612,
"iscritti - maschi e femmine","valori assoluti","primaria","Marche","2014","privata",1557,
"iscritti - maschi e femmine","valori assoluti","primaria","Marche","2010","totale",68039,
"iscritti - maschi e femmine","valori assoluti","primaria","Marche","2011","totale",68121,
"iscritti - maschi e femmine","valori assoluti","primaria","Marche","2012","totale",68007,
"iscritti - maschi e femmine","valori assoluti","primaria","Marche","2013","totale",68177,
"iscritti - maschi e femmine","valori assoluti","primaria","Marche","2014","totale",67996,
"iscritti - maschi e femmine","valori assoluti","primaria","Marche","2010","statale",66373,
"iscritti - maschi e femmine","valori assoluti","primaria","Marche","2011","statale",66478,
"iscritti - maschi e femmine","valori assoluti","primaria","Marche","2012","statale",66348,
"iscritti - maschi e femmine","valori assoluti","primaria","Marche","2013","statale",66565,
"iscritti - maschi e femmine","valori assoluti","primaria","Marche","2014","statale",66439,
"iscritti - maschi e femmine","valori assoluti","primaria","Lazio","2010","pubblica",230660,
"iscritti - maschi e femmine","valori assoluti","primaria","Lazio","2011","pubblica",231975,
"iscritti - maschi e femmine","valori assoluti","primaria","Lazio","2012","pubblica",233732,
"iscritti - maschi e femmine","valori assoluti","primaria","Lazio","2013","pubblica",237251,
"iscritti - maschi e femmine","valori assoluti","primaria","Lazio","2014","pubblica",240557,
"iscritti - maschi e femmine","valori assoluti","primaria","Lazio","2010","privata",27487,
"iscritti - maschi e femmine","valori assoluti","primaria","Lazio","2011","privata",27887,
"iscritti - maschi e femmine","valori assoluti","primaria","Lazio","2012","privata",27842,
"iscritti - maschi e femmine","valori assoluti","primaria","Lazio","2013","privata",27828,
"iscritti - maschi e femmine","valori assoluti","primaria","Lazio","2014","privata",27576,
"iscritti - maschi e femmine","valori assoluti","primaria","Lazio","2010","totale",258147,
"iscritti - maschi e femmine","valori assoluti","primaria","Lazio","2011","totale",259862,
"iscritti - maschi e femmine","valori assoluti","primaria","Lazio","2012","totale",261574,
"iscritti - maschi e femmine","valori assoluti","primaria","Lazio","2013","totale",265079,
"iscritti - maschi e femmine","valori assoluti","primaria","Lazio","2014","totale",268133,
"iscritti - maschi e femmine","valori assoluti","primaria","Lazio","2010","statale",230660,
"iscritti - maschi e femmine","valori assoluti","primaria","Lazio","2011","statale",231975,
"iscritti - maschi e femmine","valori assoluti","primaria","Lazio","2012","statale",233732,
"iscritti - maschi e femmine","valori assoluti","primaria","Lazio","2013","statale",237251,
"iscritti - maschi e femmine","valori assoluti","primaria","Lazio","2014","statale",240557,
"iscritti - maschi e femmine","valori assoluti","primaria","Sud","2010","pubblica",685647,
